"","Entity","Code","Date","ConfirmedPerMillion"
"26994","Ukraine","UKR",2020-04-16,95.144
"26995","Ukraine","UKR",2020-04-17,102.026
"26996","Ukraine","UKR",2020-04-18,116.752
"26997","Ukraine","UKR",2020-04-19,124.595
"26998","Ukraine","UKR",2020-04-20,130.563
"26999","Ukraine","UKR",2020-04-21,140.052
"27000","Ukraine","UKR",2020-04-22,150.73
"27001","Ukraine","UKR",2020-04-23,163.947
"27002","Ukraine","UKR",2020-04-24,174.853
"27003","Ukraine","UKR",2020-04-25,185.783
"27004","Ukraine","UKR",2020-04-26,197.033
"27005","Ukraine","UKR",2020-04-27,205.996
"27006","Ukraine","UKR",2020-04-28,205.996
"27007","Ukraine","UKR",2020-04-29,215.166
"27008","Ukraine","UKR",2020-04-30,225.592
"27009","Ukraine","UKR",2020-05-01,237.94
"27010","Ukraine","UKR",2020-05-02,248.344
"27011","Ukraine","UKR",2020-05-03,260.92
"27012","Ukraine","UKR",2020-05-04,272.398
"27013","Ukraine","UKR",2020-05-05,281.956
"27014","Ukraine","UKR",2020-05-06,290.325
"27015","Ukraine","UKR",2020-05-07,301.46
"27016","Ukraine","UKR",2020-05-08,313.053
"27017","Ukraine","UKR",2020-05-09,324.578
"27018","Ukraine","UKR",2020-05-10,336.353
"27019","Ukraine","UKR",2020-05-11,348.289
"27020","Ukraine","UKR",2020-05-12,357.801
"27021","Ukraine","UKR",2020-05-13,366.376
"27022","Ukraine","UKR",2020-05-14,375.568
"27023","Ukraine","UKR",2020-05-15,385.217
"27024","Ukraine","UKR",2020-05-16,396.261
"27025","Ukraine","UKR",2020-05-17,408.334
"27026","Ukraine","UKR",2020-05-18,418.235
"27027","Ukraine","UKR",2020-05-19,425.667
"27028","Ukraine","UKR",2020-05-20,431.612
"27029","Ukraine","UKR",2020-05-21,439.706
"27030","Ukraine","UKR",2020-05-22,450.59
"27031","Ukraine","UKR",2020-05-23,460.697
"27032","Ukraine","UKR",2020-05-24,470.575
"27033","Ukraine","UKR",2020-05-25,479.858
"27034","Ukraine","UKR",2020-05-26,485.78
"27035","Ukraine","UKR",2020-05-27,493.532
"27036","Ukraine","UKR",2020-05-28,493.532
"27037","Ukraine","UKR",2020-05-29,511.779
"27038","Ukraine","UKR",2020-05-30,530.574
"27039","Ukraine","UKR",2020-05-31,530.574
"27040","Ukraine","UKR",2020-06-01,541.275
"27041","Ukraine","UKR",2020-06-02,556.549
"27042","Ukraine","UKR",2020-06-03,567.594
"27043","Ukraine","UKR",2020-06-04,581.039
"27044","Ukraine","UKR",2020-06-05,593.683
"27045","Ukraine","UKR",2020-06-06,606.259
"27046","Ukraine","UKR",2020-06-07,606.259
"27047","Ukraine","UKR",2020-06-08,617.349
"27048","Ukraine","UKR",2020-06-09,627.936
"27049","Ukraine","UKR",2020-06-10,636.945
"27050","Ukraine","UKR",2020-06-11,648.949
"27051","Ukraine","UKR",2020-06-12,664.704
"27052","Ukraine","UKR",2020-06-13,680.321
"27053","Ukraine","UKR",2020-06-14,697.539
"27054","Ukraine","UKR",2020-06-15,712.356
"27055","Ukraine","UKR",2020-06-16,727.356
"27056","Ukraine","UKR",2020-06-17,742.584
"27057","Ukraine","UKR",2020-06-18,759.916
"27058","Ukraine","UKR",2020-06-19,778.872
"27059","Ukraine","UKR",2020-06-20,799.931
"27060","Ukraine","UKR",2020-06-21,819.161
"27061","Ukraine","UKR",2020-06-22,835.967
"27062","Ukraine","UKR",2020-06-23,851.539
"27063","Ukraine","UKR",2020-06-24,892.08
"27064","Ukraine","UKR",2020-06-25,892.08
"27065","Ukraine","UKR",2020-06-26,914.808
"27066","Ukraine","UKR",2020-06-27,940.166
"27067","Ukraine","UKR",2020-06-28,961.843
"27068","Ukraine","UKR",2020-06-29,982.811
"27069","Ukraine","UKR",2020-06-30,997.582
"27070","Ukraine","UKR",2020-07-01,1028.908
"27071","Ukraine","UKR",2020-07-02,1028.908
"27072","Ukraine","UKR",2020-07-03,1049.235
"27073","Ukraine","UKR",2020-07-04,1090.165
"27074","Ukraine","UKR",2020-07-05,1090.165
"27075","Ukraine","UKR",2020-07-06,1121.399
"27076","Ukraine","UKR",2020-07-07,1134.295
"27077","Ukraine","UKR",2020-07-08,1152.748
"27078","Ukraine","UKR",2020-07-09,1171.269
"27079","Ukraine","UKR",2020-07-10,1189.996
"27080","United Arab Emirates","ARE",2019-12-31,0
"27081","United Arab Emirates","ARE",2020-01-01,0
"27082","United Arab Emirates","ARE",2020-01-02,0
"27083","United Arab Emirates","ARE",2020-01-03,0
"27084","United Arab Emirates","ARE",2020-01-04,0
"27085","United Arab Emirates","ARE",2020-01-05,0
"27086","United Arab Emirates","ARE",2020-01-06,0
"27087","United Arab Emirates","ARE",2020-01-07,0
"27088","United Arab Emirates","ARE",2020-01-08,0
"27089","United Arab Emirates","ARE",2020-01-09,0
"27090","United Arab Emirates","ARE",2020-01-10,0
"27091","United Arab Emirates","ARE",2020-01-11,0
"27092","United Arab Emirates","ARE",2020-01-12,0
"27093","United Arab Emirates","ARE",2020-01-13,0
"27094","United Arab Emirates","ARE",2020-01-14,0
"27095","United Arab Emirates","ARE",2020-01-15,0
"27096","United Arab Emirates","ARE",2020-01-16,0
"27097","United Arab Emirates","ARE",2020-01-17,0
"27098","United Arab Emirates","ARE",2020-01-18,0
"27099","United Arab Emirates","ARE",2020-01-19,0
"27100","United Arab Emirates","ARE",2020-01-20,0
"27101","United Arab Emirates","ARE",2020-01-21,0
"27102","United Arab Emirates","ARE",2020-01-22,0
"27103","United Arab Emirates","ARE",2020-01-23,0
"27104","United Arab Emirates","ARE",2020-01-24,0
"27105","United Arab Emirates","ARE",2020-01-25,0
"27106","United Arab Emirates","ARE",2020-01-26,0
"27107","United Arab Emirates","ARE",2020-01-27,0.101
"27108","United Arab Emirates","ARE",2020-01-28,0.101
"27109","United Arab Emirates","ARE",2020-01-29,0.101
"27110","United Arab Emirates","ARE",2020-01-30,0.404
"27111","United Arab Emirates","ARE",2020-01-31,0.404
"27112","United Arab Emirates","ARE",2020-02-01,0.404
"27113","United Arab Emirates","ARE",2020-02-02,0.506
"27114","United Arab Emirates","ARE",2020-02-03,0.506
"27115","United Arab Emirates","ARE",2020-02-04,0.506
"27116","United Arab Emirates","ARE",2020-02-05,0.506
"27117","United Arab Emirates","ARE",2020-02-06,0.506
"27118","United Arab Emirates","ARE",2020-02-07,0.506
"27119","United Arab Emirates","ARE",2020-02-08,0.708
"27120","United Arab Emirates","ARE",2020-02-09,0.708
"27121","United Arab Emirates","ARE",2020-02-10,0.708
"27122","United Arab Emirates","ARE",2020-02-11,0.809
"27123","United Arab Emirates","ARE",2020-02-12,0.809
"27124","United Arab Emirates","ARE",2020-02-13,0.809
"27125","United Arab Emirates","ARE",2020-02-14,0.809
"27126","United Arab Emirates","ARE",2020-02-15,0.809
"27127","United Arab Emirates","ARE",2020-02-16,0.809
"27128","United Arab Emirates","ARE",2020-02-17,0.91
"27129","United Arab Emirates","ARE",2020-02-18,0.91
"27130","United Arab Emirates","ARE",2020-02-19,0.91
"27131","United Arab Emirates","ARE",2020-02-20,0.91
"27132","United Arab Emirates","ARE",2020-02-21,0.91
"27133","United Arab Emirates","ARE",2020-02-22,1.112
"27134","United Arab Emirates","ARE",2020-02-23,1.314
"27135","United Arab Emirates","ARE",2020-02-24,1.314
"27136","United Arab Emirates","ARE",2020-02-25,1.314
"27137","United Arab Emirates","ARE",2020-02-26,1.314
"27138","United Arab Emirates","ARE",2020-02-27,1.314
"27139","United Arab Emirates","ARE",2020-02-28,1.921
"27140","United Arab Emirates","ARE",2020-02-29,1.921
"27141","United Arab Emirates","ARE",2020-03-01,2.123
"27142","United Arab Emirates","ARE",2020-03-02,2.123
"27143","United Arab Emirates","ARE",2020-03-04,2.73
"27144","United Arab Emirates","ARE",2020-03-06,2.932
"27145","United Arab Emirates","ARE",2020-03-08,4.55
"27146","United Arab Emirates","ARE",2020-03-10,5.965
"27147","United Arab Emirates","ARE",2020-03-11,7.482
"27148","United Arab Emirates","ARE",2020-03-13,8.594
"27149","United Arab Emirates","ARE",2020-03-15,8.594
"27150","United Arab Emirates","ARE",2020-03-16,8.695
"27151","United Arab Emirates","ARE",2020-03-17,9.909
"27152","United Arab Emirates","ARE",2020-03-18,11.425
"27153","United Arab Emirates","ARE",2020-03-19,11.425
"27154","United Arab Emirates","ARE",2020-03-20,14.155
"27155","United Arab Emirates","ARE",2020-03-21,14.155
"27156","United Arab Emirates","ARE",2020-03-22,15.47
"27157","United Arab Emirates","ARE",2020-03-23,15.47
"27158","United Arab Emirates","ARE",2020-03-24,20.019
"27159","United Arab Emirates","ARE",2020-03-25,25.075
"27160","United Arab Emirates","ARE",2020-03-26,33.669
"27161","United Arab Emirates","ARE",2020-03-27,33.669
"27162","United Arab Emirates","ARE",2020-03-28,40.949
"27163","United Arab Emirates","ARE",2020-03-29,47.319
"27164","United Arab Emirates","ARE",2020-03-30,47.319
"27165","United Arab Emirates","ARE",2020-03-31,61.777
"27166","United Arab Emirates","ARE",2020-04-01,67.136
"27167","United Arab Emirates","ARE",2020-04-02,67.136
"27168","United Arab Emirates","ARE",2020-04-03,103.535
"27169","United Arab Emirates","ARE",2020-04-04,103.535
"27170","United Arab Emirates","ARE",2020-04-05,152.168
"27171","United Arab Emirates","ARE",2020-04-06,181.894
"27172","United Arab Emirates","ARE",2020-04-07,209.901
"27173","United Arab Emirates","ARE",2020-04-08,238.514
"27174","United Arab Emirates","ARE",2020-04-09,268.847
"27175","United Arab Emirates","ARE",2020-04-10,302.313
"27176","United Arab Emirates","ARE",2020-04-11,339.723
"27177","United Arab Emirates","ARE",2020-04-12,377.74
"27178","United Arab Emirates","ARE",2020-04-13,416.869
"27179","United Arab Emirates","ARE",2020-04-14,457.11
"27180","United Arab Emirates","ARE",2020-04-15,498.766
"27181","United Arab Emirates","ARE",2020-04-16,542.445
"27182","United Arab Emirates","ARE",2020-04-17,588.955
"27183","United Arab Emirates","ARE",2020-04-18,588.955
"27184","United Arab Emirates","ARE",2020-04-19,637.184
"27185","United Arab Emirates","ARE",2020-04-20,685.614
"27186","United Arab Emirates","ARE",2020-04-21,734.551
"27187","United Arab Emirates","ARE",2020-04-22,784.094
"27188","United Arab Emirates","ARE",2020-04-23,832.929
"27189","United Arab Emirates","ARE",2020-04-24,885.303
"27190","United Arab Emirates","ARE",2020-04-25,938.385
"27191","United Arab Emirates","ARE",2020-04-26,992.174
"27192","United Arab Emirates","ARE",2020-04-27,1046.368
"27193","United Arab Emirates","ARE",2020-04-28,1095.911
"27194","United Arab Emirates","ARE",2020-04-29,1150.611
"27195","United Arab Emirates","ARE",2020-04-30,1206.119
"27196","United Arab Emirates","ARE",2020-05-01,1261.931
"27197","United Arab Emirates","ARE",2020-05-02,1318.248
"27198","United Arab Emirates","ARE",2020-05-03,1374.97
"27199","United Arab Emirates","ARE",2020-05-04,1431.995
"27200","United Arab Emirates","ARE",2020-05-05,1489.323
"27201","United Arab Emirates","ARE",2020-05-06,1536.035
"27202","United Arab Emirates","ARE",2020-05-07,1591.24
"27203","United Arab Emirates","ARE",2020-05-08,1641.996
"27204","United Arab Emirates","ARE",2020-05-09,1697.909
"27205","United Arab Emirates","ARE",2020-05-10,1761.001
"27206","United Arab Emirates","ARE",2020-05-11,1839.966
"27207","United Arab Emirates","ARE",2020-05-12,1908.72
"27208","United Arab Emirates","ARE",2020-05-13,1987.887
"27209","United Arab Emirates","ARE",2020-05-14,2061.191
"27210","United Arab Emirates","ARE",2020-05-15,2131.764
"27211","United Arab Emirates","ARE",2020-05-16,2207.292
"27212","United Arab Emirates","ARE",2020-05-17,2287.774
"27213","United Arab Emirates","ARE",2020-05-18,2361.684
"27214","United Arab Emirates","ARE",2020-05-19,2445.806
"27215","United Arab Emirates","ARE",2020-05-20,2534.073
"27216","United Arab Emirates","ARE",2020-05-21,2629.216
"27217","United Arab Emirates","ARE",2020-05-22,2719.607
"27218","United Arab Emirates","ARE",2020-05-23,2820.108
"27219","United Arab Emirates","ARE",2020-05-24,2902.208
"27220","United Arab Emirates","ARE",2020-05-25,2981.174
"27221","United Arab Emirates","ARE",2020-05-26,3064.285
"27222","United Arab Emirates","ARE",2020-05-27,3143.048
"27223","United Arab Emirates","ARE",2020-05-28,3232.326
"27224","United Arab Emirates","ARE",2020-05-29,3289.25
"27225","United Arab Emirates","ARE",2020-05-30,3353.757
"27226","United Arab Emirates","ARE",2020-05-31,3427.162
"27227","United Arab Emirates","ARE",2020-06-01,3493.994
"27228","United Arab Emirates","ARE",2020-06-02,3558.198
"27229","United Arab Emirates","ARE",2020-06-03,3618.458
"27230","United Arab Emirates","ARE",2020-06-04,3676.191
"27231","United Arab Emirates","ARE",2020-06-05,3742.821
"27232","United Arab Emirates","ARE",2020-06-06,3805.913
"27233","United Arab Emirates","ARE",2020-06-07,3869.207
"27234","United Arab Emirates","ARE",2020-06-08,3923.805
"27235","United Arab Emirates","ARE",2020-06-09,3981.234
"27236","United Arab Emirates","ARE",2020-06-10,4034.619
"27237","United Arab Emirates","ARE",2020-06-11,4095.588
"27238","United Arab Emirates","ARE",2020-06-12,4144.018
"27239","United Arab Emirates","ARE",2020-06-13,4195.887
"27240","United Arab Emirates","ARE",2020-06-14,4236.431
"27241","United Arab Emirates","ARE",2020-06-15,4276.268
"27242","United Arab Emirates","ARE",2020-06-16,4310.847
"27243","United Arab Emirates","ARE",2020-06-17,4345.83
"27244","United Arab Emirates","ARE",2020-06-18,4384.454
"27245","United Arab Emirates","ARE",2020-06-19,4423.684
"27246","United Arab Emirates","ARE",2020-06-20,4463.419
"27247","United Arab Emirates","ARE",2020-06-21,4502.649
"27248","United Arab Emirates","ARE",2020-06-22,4542.283
"27249","United Arab Emirates","ARE",2020-06-23,4580.502
"27250","United Arab Emirates","ARE",2020-06-24,4618.923
"27251","United Arab Emirates","ARE",2020-06-25,4664.422
"27252","United Arab Emirates","ARE",2020-06-26,4707.899
"27253","United Arab Emirates","ARE",2020-06-27,4749.353
"27254","United Arab Emirates","ARE",2020-06-28,4788.482
"27255","United Arab Emirates","ARE",2020-06-29,4832.666
"27256","United Arab Emirates","ARE",2020-06-30,4878.064
"27257","United Arab Emirates","ARE",2020-07-01,4920.63
"27258","United Arab Emirates","ARE",2020-07-02,4961.276
"27259","United Arab Emirates","ARE",2020-07-03,5001.719
"27260","United Arab Emirates","ARE",2020-07-04,5069.664
"27261","United Arab Emirates","ARE",2020-07-05,5142.057
"27262","United Arab Emirates","ARE",2020-07-06,5211.114
"27263","United Arab Emirates","ARE",2020-07-07,5264.499
"27264","United Arab Emirates","ARE",2020-07-08,5318.288
"27265","United Arab Emirates","ARE",2020-07-09,5363.282
"27266","United Arab Emirates","ARE",2020-07-10,5417.071
"27267","United Kingdom","GBR",2019-12-31,0
"27268","United Kingdom","GBR",2020-01-01,0
"27269","United Kingdom","GBR",2020-01-02,0
"27270","United Kingdom","GBR",2020-01-03,0
"27271","United Kingdom","GBR",2020-01-04,0
"27272","United Kingdom","GBR",2020-01-05,0
"27273","United Kingdom","GBR",2020-01-06,0
"27274","United Kingdom","GBR",2020-01-07,0
"27275","United Kingdom","GBR",2020-01-08,0
"27276","United Kingdom","GBR",2020-01-09,0
"27277","United Kingdom","GBR",2020-01-10,0
"27278","United Kingdom","GBR",2020-01-11,0
"27279","United Kingdom","GBR",2020-01-12,0
"27280","United Kingdom","GBR",2020-01-13,0
"27281","United Kingdom","GBR",2020-01-14,0
"27282","United Kingdom","GBR",2020-01-15,0
"27283","United Kingdom","GBR",2020-01-16,0
"27284","United Kingdom","GBR",2020-01-17,0
"27285","United Kingdom","GBR",2020-01-18,0
"27286","United Kingdom","GBR",2020-01-19,0
"27287","United Kingdom","GBR",2020-01-20,0
"27288","United Kingdom","GBR",2020-01-21,0
"27289","United Kingdom","GBR",2020-01-22,0
"27290","United Kingdom","GBR",2020-01-23,0
"27291","United Kingdom","GBR",2020-01-24,0
"27292","United Kingdom","GBR",2020-01-25,0
"27293","United Kingdom","GBR",2020-01-26,0
"27294","United Kingdom","GBR",2020-01-27,0
"27295","United Kingdom","GBR",2020-01-28,0
"27296","United Kingdom","GBR",2020-01-29,0
"27297","United Kingdom","GBR",2020-01-30,0
"27298","United Kingdom","GBR",2020-01-31,0.029
"27299","United Kingdom","GBR",2020-02-01,0.029
"27300","United Kingdom","GBR",2020-02-02,0.029
"27301","United Kingdom","GBR",2020-02-03,0.029
"27302","United Kingdom","GBR",2020-02-04,0.029
"27303","United Kingdom","GBR",2020-02-05,0.029
"27304","United Kingdom","GBR",2020-02-06,0.029
"27305","United Kingdom","GBR",2020-02-07,0.044
"27306","United Kingdom","GBR",2020-02-08,0.044
"27307","United Kingdom","GBR",2020-02-09,0.059
"27308","United Kingdom","GBR",2020-02-10,0.059
"27309","United Kingdom","GBR",2020-02-11,0.118
"27310","United Kingdom","GBR",2020-02-12,0.118
"27311","United Kingdom","GBR",2020-02-13,0.133
"27312","United Kingdom","GBR",2020-02-14,0.133
"27313","United Kingdom","GBR",2020-02-15,0.133
"27314","United Kingdom","GBR",2020-02-16,0.133
"27315","United Kingdom","GBR",2020-02-17,0.133
"27316","United Kingdom","GBR",2020-02-18,0.133
"27317","United Kingdom","GBR",2020-02-19,0.133
"27318","United Kingdom","GBR",2020-02-20,0.133
"27319","United Kingdom","GBR",2020-02-21,0.133
"27320","United Kingdom","GBR",2020-02-22,0.133
"27321","United Kingdom","GBR",2020-02-23,0.133
"27322","United Kingdom","GBR",2020-02-24,0.191
"27323","United Kingdom","GBR",2020-02-25,0.191
"27324","United Kingdom","GBR",2020-02-26,0.191
"27325","United Kingdom","GBR",2020-02-27,0.191
"27326","United Kingdom","GBR",2020-02-28,0.236
"27327","United Kingdom","GBR",2020-02-29,0.265
"27328","United Kingdom","GBR",2020-03-01,0.339
"27329","United Kingdom","GBR",2020-03-02,0.53
"27330","United Kingdom","GBR",2020-03-03,0.589
"27331","United Kingdom","GBR",2020-03-04,0.751
"27332","United Kingdom","GBR",2020-03-05,1.252
"27333","United Kingdom","GBR",2020-03-06,1.694
"27334","United Kingdom","GBR",2020-03-07,2.401
"27335","United Kingdom","GBR",2020-03-08,3.034
"27336","United Kingdom","GBR",2020-03-09,4.021
"27337","United Kingdom","GBR",2020-03-10,4.729
"27338","United Kingdom","GBR",2020-03-11,5.495
"27339","United Kingdom","GBR",2020-03-12,6.717
"27340","United Kingdom","GBR",2020-03-13,8.691
"27341","United Kingdom","GBR",2020-03-14,10.415
"27342","United Kingdom","GBR",2020-03-15,16.793
"27343","United Kingdom","GBR",2020-03-16,20.49
"27344","United Kingdom","GBR",2020-03-17,22.729
"27345","United Kingdom","GBR",2020-03-18,28.725
"27346","United Kingdom","GBR",2020-03-19,38.741
"27347","United Kingdom","GBR",2020-03-20,48.272
"27348","United Kingdom","GBR",2020-03-21,58.672
"27349","United Kingdom","GBR",2020-03-22,73.918
"27350","United Kingdom","GBR",2020-03-23,83.714
"27351","United Kingdom","GBR",2020-03-24,97.958
"27352","United Kingdom","GBR",2020-03-25,118.979
"27353","United Kingdom","GBR",2020-03-26,140.368
"27354","United Kingdom","GBR",2020-03-27,171.729
"27355","United Kingdom","GBR",2020-03-28,214.227
"27356","United Kingdom","GBR",2020-03-29,251.731
"27357","United Kingdom","GBR",2020-03-30,287.57
"27358","United Kingdom","GBR",2020-03-31,326.15
"27359","United Kingdom","GBR",2020-04-01,370.474
"27360","United Kingdom","GBR",2020-04-02,434.169
"27361","United Kingdom","GBR",2020-04-03,496.686
"27362","United Kingdom","GBR",2020-04-04,562.237
"27363","United Kingdom","GBR",2020-04-05,617.255
"27364","United Kingdom","GBR",2020-04-06,704.21
"27365","United Kingdom","GBR",2020-04-07,760.216
"27366","United Kingdom","GBR",2020-04-08,813.747
"27367","United Kingdom","GBR",2020-04-09,894.632
"27368","United Kingdom","GBR",2020-04-10,958.622
"27369","United Kingdom","GBR",2020-04-11,1035.147
"27370","United Kingdom","GBR",2020-04-12,1163.583
"27371","United Kingdom","GBR",2020-04-13,1241.478
"27372","United Kingdom","GBR",2020-04-14,1305.438
"27373","United Kingdom","GBR",2020-04-15,1382.803
"27374","United Kingdom","GBR",2020-04-16,1450.608
"27375","United Kingdom","GBR",2020-04-17,1518.619
"27376","United Kingdom","GBR",2020-04-18,1601.096
"27377","United Kingdom","GBR",2020-04-19,1682.482
"27378","United Kingdom","GBR",2020-04-20,1768.656
"27379","United Kingdom","GBR",2020-04-21,1837.536
"27380","United Kingdom","GBR",2020-04-22,1900.893
"27381","United Kingdom","GBR",2020-04-23,1966.458
"27382","United Kingdom","GBR",2020-04-24,2033.969
"27383","United Kingdom","GBR",2020-04-25,2113.307
"27384","United Kingdom","GBR",2020-04-26,2185.679
"27385","United Kingdom","GBR",2020-04-27,2251.421
"27386","United Kingdom","GBR",2020-04-28,2314.895
"27387","United Kingdom","GBR",2020-04-29,2373.759
"27388","United Kingdom","GBR",2020-04-30,2433.801
"27389","United Kingdom","GBR",2020-05-01,2522.655
"27390","United Kingdom","GBR",2020-05-02,2614
"27391","United Kingdom","GBR",2020-05-03,2684.795
"27392","United Kingdom","GBR",2020-05-04,2748.711
"27393","United Kingdom","GBR",2020-05-05,2807.412
"27394","United Kingdom","GBR",2020-05-06,2872.315
"27395","United Kingdom","GBR",2020-05-07,2963.807
"27396","United Kingdom","GBR",2020-05-08,3045.031
"27397","United Kingdom","GBR",2020-05-09,3113.514
"27398","United Kingdom","GBR",2020-05-10,3170.904
"27399","United Kingdom","GBR",2020-05-11,3228.692
"27400","United Kingdom","GBR",2020-05-12,3285.802
"27401","United Kingdom","GBR",2020-05-13,3335.931
"27402","United Kingdom","GBR",2020-05-14,3383.687
"27403","United Kingdom","GBR",2020-05-15,3434.449
"27404","United Kingdom","GBR",2020-05-16,3486.89
"27405","United Kingdom","GBR",2020-05-17,3537.71
"27406","United Kingdom","GBR",2020-05-18,3589.768
"27407","United Kingdom","GBR",2020-05-19,3629.703
"27408","United Kingdom","GBR",2020-05-20,3665.233
"27409","United Kingdom","GBR",2020-05-21,3657.499
"27410","United Kingdom","GBR",2020-05-22,3696.02
"27411","United Kingdom","GBR",2020-05-23,3744.439
"27412","United Kingdom","GBR",2020-05-24,3788.027
"27413","United Kingdom","GBR",2020-05-25,3823.454
"27414","United Kingdom","GBR",2020-05-26,3847.391
"27415","United Kingdom","GBR",2020-05-27,3906.947
"27416","United Kingdom","GBR",2020-05-28,3936.599
"27417","United Kingdom","GBR",2020-05-29,3964.396
"27418","United Kingdom","GBR",2020-05-30,3995.257
"27419","United Kingdom","GBR",2020-05-31,4018.884
"27420","United Kingdom","GBR",2020-06-01,4047.403
"27421","United Kingdom","GBR",2020-06-02,4070.53
"27422","United Kingdom","GBR",2020-06-03,4094.879
"27423","United Kingdom","GBR",2020-06-04,4122.44
"27424","United Kingdom","GBR",2020-06-05,4149.029
"27425","United Kingdom","GBR",2020-06-06,4173.334
"27426","United Kingdom","GBR",2020-06-07,4196.27
"27427","United Kingdom","GBR",2020-06-08,4215.803
"27428","United Kingdom","GBR",2020-06-09,4233.553
"27429","United Kingdom","GBR",2020-06-10,4259.199
"27430","United Kingdom","GBR",2020-06-11,4273.974
"27431","United Kingdom","GBR",2020-06-12,4292.623
"27432","United Kingdom","GBR",2020-06-13,4315.322
"27433","United Kingdom","GBR",2020-06-14,4336.314
"27434","United Kingdom","GBR",2020-06-15,4358.616
"27435","United Kingdom","GBR",2020-06-16,4372.875
"27436","United Kingdom","GBR",2020-06-17,4391.715
"27437","United Kingdom","GBR",2020-06-18,4408.14
"27438","United Kingdom","GBR",2020-06-19,4426.082
"27439","United Kingdom","GBR",2020-06-20,4445.909
"27440","United Kingdom","GBR",2020-06-21,4464.985
"27441","United Kingdom","GBR",2020-06-22,4482.971
"27442","United Kingdom","GBR",2020-06-23,4497.083
"27443","United Kingdom","GBR",2020-06-24,4510.65
"27444","United Kingdom","GBR",2020-06-25,4520.254
"27445","United Kingdom","GBR",2020-06-26,4536.723
"27446","United Kingdom","GBR",2020-06-27,4557.051
"27447","United Kingdom","GBR",2020-06-28,4570.161
"27448","United Kingdom","GBR",2020-06-29,4583.434
"27449","United Kingdom","GBR",2020-06-30,4595.424
"27450","United Kingdom","GBR",2020-07-01,4605.574
"27451","United Kingdom","GBR",2020-07-02,4617.785
"27452","United Kingdom","GBR",2020-07-03,4179.904
"27453","United Kingdom","GBR",2020-07-04,4187.549
"27454","United Kingdom","GBR",2020-07-05,4196.741
"27455","United Kingdom","GBR",2020-07-06,4204.342
"27456","United Kingdom","GBR",2020-07-07,4209.527
"27457","United Kingdom","GBR",2020-07-08,4218.086
"27458","United Kingdom","GBR",2020-07-09,4227.366
"27459","United Kingdom","GBR",2020-07-10,4236.823
"27460","United States","USA",2019-12-31,0
"27461","United States","USA",2020-01-01,0
"27462","United States","USA",2020-01-02,0
"27463","United States","USA",2020-01-03,0
"27464","United States","USA",2020-01-04,0
"27465","United States","USA",2020-01-05,0
"27466","United States","USA",2020-01-06,0
"27467","United States","USA",2020-01-07,0
"27468","United States","USA",2020-01-08,0
"27469","United States","USA",2020-01-09,0
"27470","United States","USA",2020-01-10,0
"27471","United States","USA",2020-01-11,0
"27472","United States","USA",2020-01-12,0
"27473","United States","USA",2020-01-13,0
"27474","United States","USA",2020-01-14,0
"27475","United States","USA",2020-01-15,0
"27476","United States","USA",2020-01-16,0
"27477","United States","USA",2020-01-17,0
"27478","United States","USA",2020-01-18,0
"27479","United States","USA",2020-01-19,0
"27480","United States","USA",2020-01-20,0
"27481","United States","USA",2020-01-21,0.003
"27482","United States","USA",2020-01-22,0.003
"27483","United States","USA",2020-01-23,0.003
"27484","United States","USA",2020-01-24,0.003
"27485","United States","USA",2020-01-25,0.006
"27486","United States","USA",2020-01-26,0.006
"27487","United States","USA",2020-01-27,0.015
"27488","United States","USA",2020-01-28,0.015
"27489","United States","USA",2020-01-29,0.015
"27490","United States","USA",2020-01-30,0.015
"27491","United States","USA",2020-01-31,0.018
"27492","United States","USA",2020-02-01,0.021
"27493","United States","USA",2020-02-02,0.024
"27494","United States","USA",2020-02-03,0.033
"27495","United States","USA",2020-02-04,0.033
"27496","United States","USA",2020-02-05,0.033
"27497","United States","USA",2020-02-06,0.036
"27498","United States","USA",2020-02-07,0.036
"27499","United States","USA",2020-02-08,0.036
"27500","United States","USA",2020-02-09,0.036
"27501","United States","USA",2020-02-10,0.036
"27502","United States","USA",2020-02-11,0.039
"27503","United States","USA",2020-02-12,0.039
"27504","United States","USA",2020-02-13,0.042
"27505","United States","USA",2020-02-14,0.045
"27506","United States","USA",2020-02-15,0.045
"27507","United States","USA",2020-02-16,0.045
"27508","United States","USA",2020-02-17,0.045
"27509","United States","USA",2020-02-18,0.045
"27510","United States","USA",2020-02-19,0.045
"27511","United States","USA",2020-02-20,0.045
"27512","United States","USA",2020-02-21,0.048
"27513","United States","USA",2020-02-22,0.106
"27514","United States","USA",2020-02-23,0.106
"27515","United States","USA",2020-02-24,0.106
"27516","United States","USA",2020-02-25,0.16
"27517","United States","USA",2020-02-26,0.16
"27518","United States","USA",2020-02-27,0.178
"27519","United States","USA",2020-02-28,0.181
"27520","United States","USA",2020-02-29,0.199
"27521","United States","USA",2020-03-01,0.208
"27522","United States","USA",2020-03-02,0.269
"27523","United States","USA",2020-03-03,0.311
"27524","United States","USA",2020-03-04,0.378
"27525","United States","USA",2020-03-05,0.48
"27526","United States","USA",2020-03-06,0.704
"27527","United States","USA",2020-03-07,1.021
"27528","United States","USA",2020-03-08,1.308
"27529","United States","USA",2020-03-09,1.674
"27530","United States","USA",2020-03-10,2.278
"27531","United States","USA",2020-03-11,3.097
"27532","United States","USA",2020-03-12,3.964
"27533","United States","USA",2020-03-13,5.024
